id,date,user,department,software,seats,amount
4757,23-05-2022 14:39:33,Bert Kibbler,Customer Success,Teams,5,25.0
4758,28-05-2022 23:33:39,Bert Kibbler,Customer Success,Zoho Crm,4,72.0
4759,02-08-2022 12:37:00,Barry Kripke,Customer Success,Outplay,2,24.0
4760,28-11-2022 22:25:56,Dr. V.M. Koothrappali,Marketting,Google,3,6.0
4761,08-05-2023 09:28:16,Leonard Hofstadter,Tech,Github,1,4.0
4762,09-01-2023 05:26:37,Priya Koothrappali,Sales,Circleci,1,9.0
4763,05-12-2022 22:53:44,Barry Kripke,Customer Success,Circleci,3,27.0
4764,08-12-2022 13:13:56,Wil Wheaton,Marketting,Teams,3,15.0
4765,29-11-2022 22:21:39,Rostenkowski,Tech,Google,2,4.0
4766,19-10-2022 01:45:48,Barry Kripke,Customer Success,Zapier,4,16.0
4767,19-03-2023 08:31:31,Emily Sweeney,HR,Slack,4,40.0
4768,11-01-2023 01:09:22,Wil Wheaton,Marketting,Circleci,2,18.0
4769,02-08-2022 01:42:29,Leslie Winkle,Tech,Fullstory,2,22.0
4770,27-03-2023 22:24:44,Bert Kibbler,Customer Success,Github,2,8.0
4771,13-05-2022 13:30:47,Denise,HR,Notion,3,21.0
4772,25-04-2023 05:10:09,Emily Sweeney,HR,Github,1,4.0
4773,29-08-2022 14:26:53,Rostenkowski,Tech,Sentry,2,10.0
4774,15-05-2022 00:11:09,Bert Kibbler,Customer Success,Figma,2,28.0
4775,26-10-2022 23:34:17,Wil Wheaton,Marketting,Teams,3,15.0
4776,22-05-2022 02:17:21,Amy Farrah Fowler,Tech,Discord,1,1.0
4777,24-12-2022 22:19:03,Leslie Winkle,Tech,Notion,3,21.0
4778,28-12-2022 06:57:11,Emily Sweeney,HR,Fullstory,5,55.0
4779,26-06-2022 11:27:42,Rostenkowski,Tech,Teams,4,20.0
4780,15-09-2022 06:46:29,Bert Kibbler,Customer Success,Appolo,3,51.0
4781,21-09-2022 21:38:31,Emily Sweeney,HR,Apple,3,60.0
4782,06-06-2022 07:27:14,Emily Sweeney,HR,Google,4,8.0
4783,18-08-2022 06:05:00,Amy Farrah Fowler,Tech,Appolo,4,68.0
4784,02-11-2022 22:49:07,Sheldon Cooper,Tech,Teams,5,25.0
4785,01-06-2022 15:47:57,Sheldon Cooper,Tech,Apple,4,80.0
4786,07-06-2022 05:00:59,Sheldon Cooper,Tech,Zapier,4,16.0
4787,02-07-2022 01:23:11,Dr. V.M. Koothrappali,Marketting,Figma,4,56.0
4788,27-04-2023 21:37:34,Bert Kibbler,Customer Success,Google,1,2.0
4789,25-06-2022 09:42:01,Bert Kibbler,Customer Success,Appolo,4,68.0
4790,02-08-2022 22:42:54,Priya Koothrappali,Sales,Google,3,6.0
4791,18-04-2023 23:23:33,Wil Wheaton,Marketting,Outplay,2,24.0
4792,17-03-2023 22:42:08,Dr. V.M. Koothrappali,Marketting,Zapier,2,8.0
4793,04-12-2022 09:59:08,Bert Kibbler,Customer Success,Circleci,1,9.0
4794,02-03-2023 10:59:16,Sheldon Cooper,Tech,Sentry,2,10.0
4795,21-07-2022 23:36:47,Priya Koothrappali,Sales,Appolo,5,85.0
4796,13-01-2023 18:03:55,Denise,HR,Slack,2,20.0
4797,28-02-2023 10:50:07,Barry Kripke,Customer Success,Outplay,4,48.0
4798,22-04-2023 12:23:26,Priya Koothrappali,Sales,Sentry,5,25.0
4799,29-07-2022 10:09:47,Barry Kripke,Customer Success,Slack,3,30.0
4800,30-11-2022 21:04:27,Amy Farrah Fowler,Tech,Teams,5,25.0
4801,17-05-2022 04:07:03,Leslie Winkle,Tech,Slack,5,50.0
4802,23-06-2022 14:04:39,Rostenkowski,Tech,Height,5,15.0
4803,19-07-2022 11:50:54,Denise,HR,Zoho Crm,2,36.0
4804,04-04-2023 03:19:50,Barry Kripke,Customer Success,Sentry,2,10.0
4805,26-11-2022 02:09:30,Dr. Beverly Hofstadter,Sales,Figma,1,14.0
4806,28-09-2022 06:11:17,Dr. Beverly Hofstadter,Sales,Sentry,2,10.0
4807,27-01-2023 16:57:52,Bert Kibbler,Customer Success,Sentry,2,10.0
4808,11-03-2023 21:51:58,Rostenkowski,Tech,Github,5,20.0
4809,18-03-2023 17:14:12,Amy Farrah Fowler,Tech,Fullstory,4,44.0
4810,21-02-2023 03:21:06,Priya Koothrappali,Sales,Figma,3,42.0
4811,04-07-2022 06:43:59,Sheldon Cooper,Tech,Discord,3,3.0
4812,06-04-2023 12:56:15,Bert Kibbler,Customer Success,Discord,5,5.0
4813,30-11-2022 05:23:35,Denise,HR,Outplay,1,12.0
4814,16-03-2023 15:06:36,Wil Wheaton,Marketting,Notion,5,35.0
4815,05-12-2022 15:41:55,Emily Sweeney,HR,Notion,3,21.0
4816,07-12-2022 16:13:30,Emily Sweeney,HR,Teams,4,20.0
4817,08-09-2022 16:26:30,Bert Kibbler,Customer Success,Discord,2,2.0
4818,10-09-2022 10:01:24,Denise,HR,Height,2,6.0
4819,09-07-2022 22:16:55,Leslie Winkle,Tech,Google,4,8.0
4820,02-04-2023 11:12:24,Bert Kibbler,Customer Success,Figma,1,14.0
4821,29-03-2023 06:40:41,Leonard Hofstadter,Tech,Fullstory,2,22.0
4822,23-02-2023 00:06:13,Wil Wheaton,Marketting,Teams,2,10.0
4823,11-04-2023 14:58:39,Leslie Winkle,Tech,Circleci,4,36.0
4824,20-05-2022 00:40:15,Emily Sweeney,HR,Circleci,3,27.0
4825,22-10-2022 13:51:30,Leonard Hofstadter,Tech,Outplay,3,36.0
4826,10-09-2022 03:33:20,Leonard Hofstadter,Tech,Zoho Crm,4,72.0
4827,16-03-2023 15:54:45,Priya Koothrappali,Sales,Zapier,3,12.0
4828,11-10-2022 09:15:00,Leslie Winkle,Tech,Fullstory,4,44.0
4829,21-05-2022 01:53:33,Sheldon Cooper,Tech,Outplay,5,60.0
4830,08-10-2022 19:46:57,Emily Sweeney,HR,Discord,4,4.0
4831,25-01-2023 18:53:48,Priya Koothrappali,Sales,Appolo,2,34.0
4832,18-04-2023 19:31:22,Priya Koothrappali,Sales,Figma,5,70.0
4833,17-08-2022 15:54:45,Rostenkowski,Tech,Notion,2,14.0
4834,02-11-2022 22:01:20,Sheldon Cooper,Tech,Height,2,6.0
4835,13-07-2022 09:01:03,Sheldon Cooper,Tech,Teams,1,5.0
4836,06-12-2022 04:40:11,Wil Wheaton,Marketting,Circleci,5,45.0
4837,26-05-2022 00:55:01,Leslie Winkle,Tech,Apple,1,20.0
4838,19-10-2022 05:08:07,Rostenkowski,Tech,Zapier,2,8.0
4839,02-01-2023 16:36:46,Emily Sweeney,HR,Zapier,2,8.0
4840,07-08-2022 23:06:43,Priya Koothrappali,Sales,Circleci,5,45.0
4841,14-12-2022 14:03:36,Emily Sweeney,HR,Github,3,12.0
4842,03-10-2022 17:55:38,Dr. V.M. Koothrappali,Marketting,Github,2,8.0
4843,09-02-2023 17:57:54,Sheldon Cooper,Tech,Zoho Crm,2,36.0
4844,10-02-2023 06:44:01,Rostenkowski,Tech,Discord,4,4.0
4845,07-04-2023 02:48:06,Sheldon Cooper,Tech,Figma,1,14.0
4846,21-12-2022 04:18:46,Barry Kripke,Customer Success,Circleci,1,9.0
4847,20-01-2023 08:59:08,Priya Koothrappali,Sales,Slack,5,50.0
4848,12-08-2022 00:36:41,Rostenkowski,Tech,Height,5,15.0
4849,03-04-2023 06:42:36,Leonard Hofstadter,Tech,Sentry,1,5.0
4850,28-10-2022 07:38:15,Barry Kripke,Customer Success,Zoho Crm,1,18.0
4851,18-09-2022 01:10:37,Amy Farrah Fowler,Tech,Github,4,16.0
4852,29-03-2023 14:32:57,Dr. V.M. Koothrappali,Marketting,Discord,4,4.0
4853,04-03-2023 01:41:11,Leonard Hofstadter,Tech,Notion,2,14.0
4854,25-12-2022 10:03:57,Amy Farrah Fowler,Tech,Zapier,4,16.0
4855,10-10-2022 05:22:23,Dr. Beverly Hofstadter,Sales,Teams,3,15.0
4856,05-06-2022 01:32:08,Sheldon Cooper,Tech,Slack,4,40.0
4857,06-09-2022 18:10:51,Leslie Winkle,Tech,Fullstory,1,11.0
4858,25-07-2022 01:16:57,Leslie Winkle,Tech,Height,1,3.0
4859,14-08-2022 01:56:40,Emily Sweeney,HR,Apple,4,80.0
4860,29-05-2022 07:09:12,Sheldon Cooper,Tech,Outplay,5,60.0
4861,24-08-2022 06:25:17,Denise,HR,Circleci,1,9.0
4862,28-05-2022 17:14:32,Leslie Winkle,Tech,Apple,4,80.0
4863,25-06-2022 02:12:33,Leslie Winkle,Tech,Notion,3,21.0
4864,04-06-2022 06:03:07,Barry Kripke,Customer Success,Outplay,3,36.0
4865,03-06-2022 16:54:58,Leonard Hofstadter,Tech,Appolo,3,51.0
4866,24-11-2022 02:15:59,Denise,HR,Github,2,8.0
4867,04-02-2023 20:29:36,Priya Koothrappali,Sales,Appolo,4,68.0
4868,01-06-2022 09:00:47,Priya Koothrappali,Sales,Zoho Crm,4,72.0
4869,10-11-2022 16:39:20,Emily Sweeney,HR,Appolo,5,85.0
4870,16-10-2022 21:56:37,Priya Koothrappali,Sales,Sentry,1,5.0
4871,09-06-2022 17:32:03,Denise,HR,Apple,3,60.0
4872,29-10-2022 15:43:29,Priya Koothrappali,Sales,Google,5,10.0
4873,07-03-2023 00:30:45,Leslie Winkle,Tech,Sentry,3,15.0
4874,07-09-2022 21:09:55,Leslie Winkle,Tech,Circleci,4,36.0
4875,19-10-2022 18:01:16,Barry Kripke,Customer Success,Teams,3,15.0
4876,29-10-2022 18:48:27,Priya Koothrappali,Sales,Notion,3,21.0
4877,03-02-2023 11:52:48,Wil Wheaton,Marketting,Discord,4,4.0
4878,26-03-2023 08:16:31,Bert Kibbler,Customer Success,Apple,2,40.0
4879,19-06-2022 09:27:14,Rostenkowski,Tech,Fullstory,2,22.0
4880,05-01-2023 08:22:37,Sheldon Cooper,Tech,Notion,3,21.0
4881,01-08-2022 04:15:00,Dr. V.M. Koothrappali,Marketting,Fullstory,3,33.0
4882,14-11-2022 12:10:42,Emily Sweeney,HR,Apple,4,80.0
4883,21-11-2022 01:41:14,Barry Kripke,Customer Success,Slack,2,20.0
4884,19-12-2022 05:26:10,Emily Sweeney,HR,Discord,4,4.0
4885,25-02-2023 11:05:01,Dr. V.M. Koothrappali,Marketting,Apple,4,80.0
4886,20-03-2023 11:08:00,Dr. Beverly Hofstadter,Sales,Circleci,1,9.0
4887,22-01-2023 07:02:22,Rostenkowski,Tech,Height,2,6.0
4888,26-01-2023 10:31:46,Emily Sweeney,HR,Zapier,4,16.0
4889,03-02-2023 01:48:14,Leslie Winkle,Tech,Github,1,4.0
4890,05-01-2023 23:39:24,Barry Kripke,Customer Success,Height,3,9.0
4891,28-04-2023 21:33:13,Barry Kripke,Customer Success,Notion,4,28.0
4892,07-03-2023 17:59:43,Wil Wheaton,Marketting,Notion,1,7.0
4893,07-04-2023 10:27:21,Amy Farrah Fowler,Tech,Discord,2,2.0
4894,27-04-2023 21:46:59,Dr. Beverly Hofstadter,Sales,Figma,3,42.0
4895,04-06-2022 22:02:52,Amy Farrah Fowler,Tech,Notion,3,21.0
4896,05-04-2023 03:39:43,Priya Koothrappali,Sales,Notion,4,28.0
4897,28-03-2023 14:50:48,Dr. V.M. Koothrappali,Marketting,Fullstory,4,44.0
4898,29-01-2023 15:38:09,Barry Kripke,Customer Success,Notion,2,14.0
4899,14-07-2022 12:15:45,Amy Farrah Fowler,Tech,Figma,2,28.0
4900,23-02-2023 07:42:46,Emily Sweeney,HR,Google,4,8.0
4901,07-02-2023 14:42:49,Sheldon Cooper,Tech,Circleci,5,45.0
4902,19-02-2023 00:38:38,Amy Farrah Fowler,Tech,Figma,1,14.0
4903,25-12-2022 19:09:29,Dr. V.M. Koothrappali,Marketting,Sentry,1,5.0
4904,28-01-2023 00:29:05,Denise,HR,Slack,4,40.0
4905,10-06-2022 13:24:32,Dr. Beverly Hofstadter,Sales,Zoho Crm,3,54.0
4906,07-01-2023 09:24:54,Leonard Hofstadter,Tech,Height,3,9.0
4907,30-12-2022 09:35:44,Amy Farrah Fowler,Tech,Github,1,4.0
4908,28-04-2023 23:02:47,Emily Sweeney,HR,Height,3,9.0
4909,13-10-2022 07:46:34,Amy Farrah Fowler,Tech,Outplay,3,36.0
4910,22-12-2022 17:44:39,Priya Koothrappali,Sales,Figma,1,14.0
4911,24-07-2022 08:56:46,Leslie Winkle,Tech,Apple,3,60.0
4912,25-05-2022 10:25:06,Dr. V.M. Koothrappali,Marketting,Notion,2,14.0
4913,14-08-2022 01:34:57,Leonard Hofstadter,Tech,Discord,3,3.0
4914,07-12-2022 16:03:48,Leonard Hofstadter,Tech,Zoho Crm,3,54.0
4915,08-08-2022 11:55:17,Barry Kripke,Customer Success,Zoho Crm,4,72.0
4916,08-05-2023 06:47:25,Barry Kripke,Customer Success,Zapier,4,16.0
4917,08-09-2022 21:12:24,Rostenkowski,Tech,Google,3,6.0
4918,19-11-2022 19:50:47,Denise,HR,Apple,1,20.0
4919,05-06-2022 23:41:16,Bert Kibbler,Customer Success,Height,5,15.0
4920,13-09-2022 15:44:00,Leonard Hofstadter,Tech,Teams,1,5.0
4921,21-11-2022 15:28:16,Bert Kibbler,Customer Success,Notion,1,7.0
4922,25-03-2023 03:57:37,Leonard Hofstadter,Tech,Height,1,3.0
4923,22-09-2022 16:26:05,Sheldon Cooper,Tech,Zapier,4,16.0
4924,20-11-2022 10:50:58,Denise,HR,Slack,2,20.0
4925,23-07-2022 14:13:01,Leslie Winkle,Tech,Outplay,5,60.0
4926,17-04-2023 08:40:53,Leslie Winkle,Tech,Discord,4,4.0
4927,23-06-2022 22:25:01,Leslie Winkle,Tech,Height,5,15.0
4928,18-08-2022 22:25:52,Leslie Winkle,Tech,Zapier,2,8.0
4929,24-12-2022 06:27:31,Dr. V.M. Koothrappali,Marketting,Fullstory,4,44.0
4930,23-08-2022 19:51:58,Barry Kripke,Customer Success,Slack,2,20.0
4931,15-02-2023 04:48:00,Leonard Hofstadter,Tech,Zoho Crm,2,36.0
4932,27-04-2023 20:49:02,Sheldon Cooper,Tech,Appolo,5,85.0
4933,25-08-2022 11:05:24,Leslie Winkle,Tech,Apple,1,20.0
4934,01-06-2022 20:02:21,Priya Koothrappali,Sales,Zoho Crm,5,90.0
4935,06-05-2023 05:59:09,Bert Kibbler,Customer Success,Sentry,5,25.0
4936,18-05-2022 03:18:59,Denise,HR,Fullstory,3,33.0
4937,18-06-2022 23:10:37,Dr. V.M. Koothrappali,Marketting,Notion,4,28.0
4938,27-07-2022 10:51:08,Leslie Winkle,Tech,Zoho Crm,3,54.0
4939,09-02-2023 10:58:50,Bert Kibbler,Customer Success,Fullstory,5,55.0
4940,10-08-2022 10:00:19,Dr. Beverly Hofstadter,Sales,Apple,3,60.0
4941,30-04-2023 12:22:21,Leslie Winkle,Tech,Apple,1,20.0
4942,04-01-2023 02:44:34,Leslie Winkle,Tech,Notion,4,28.0
4943,01-06-2022 13:43:16,Barry Kripke,Customer Success,Circleci,5,45.0
4944,22-05-2022 07:29:11,Rostenkowski,Tech,Google,4,8.0
4945,14-08-2022 11:06:19,Wil Wheaton,Marketting,Discord,1,1.0
4946,21-02-2023 01:57:46,Amy Farrah Fowler,Tech,Appolo,5,85.0
4947,10-09-2022 13:39:40,Leonard Hofstadter,Tech,Discord,3,3.0
4948,15-06-2022 22:04:48,Denise,HR,Notion,3,21.0
4949,24-07-2022 14:59:57,Emily Sweeney,HR,Circleci,2,18.0
4950,14-10-2022 21:21:29,Denise,HR,Figma,4,56.0
4951,03-01-2023 06:10:56,Rostenkowski,Tech,Figma,1,14.0
4952,24-04-2023 04:02:16,Denise,HR,Figma,4,56.0
4953,05-06-2022 07:48:11,Denise,HR,Outplay,2,24.0
4954,17-09-2022 03:52:46,Amy Farrah Fowler,Tech,Zapier,4,16.0
4955,06-09-2022 05:43:12,Amy Farrah Fowler,Tech,Figma,1,14.0
4956,25-01-2023 19:17:37,Leslie Winkle,Tech,Notion,4,28.0
4957,19-09-2022 10:05:02,Rostenkowski,Tech,Zapier,5,20.0
4958,20-04-2023 07:50:21,Leonard Hofstadter,Tech,Apple,4,80.0
4959,27-03-2023 14:59:52,Dr. Beverly Hofstadter,Sales,Notion,1,7.0
4960,02-10-2022 14:30:31,Dr. Beverly Hofstadter,Sales,Teams,2,10.0
4961,08-07-2022 09:32:57,Wil Wheaton,Marketting,Appolo,3,51.0
4962,29-07-2022 16:28:37,Leonard Hofstadter,Tech,Appolo,3,51.0
4963,07-06-2022 18:39:13,Denise,HR,Sentry,1,5.0
4964,13-04-2023 21:41:18,Leslie Winkle,Tech,Zoho Crm,3,54.0
4965,15-10-2022 13:44:21,Bert Kibbler,Customer Success,Circleci,2,18.0
4966,02-03-2023 16:18:08,Emily Sweeney,HR,Figma,4,56.0
4967,10-06-2022 02:43:35,Amy Farrah Fowler,Tech,Github,2,8.0
4968,14-04-2023 10:52:36,Amy Farrah Fowler,Tech,Fullstory,1,11.0
4969,26-10-2022 07:00:38,Emily Sweeney,HR,Sentry,5,25.0
4970,29-08-2022 08:55:02,Wil Wheaton,Marketting,Google,2,4.0
4971,30-05-2022 20:45:03,Leslie Winkle,Tech,Height,4,12.0
4972,16-10-2022 05:50:31,Denise,HR,Github,4,16.0
4973,22-11-2022 05:07:22,Dr. Beverly Hofstadter,Sales,Zoho Crm,2,36.0
4974,14-01-2023 01:14:44,Priya Koothrappali,Sales,Figma,1,14.0
4975,04-03-2023 21:27:30,Sheldon Cooper,Tech,Sentry,3,15.0
4976,08-11-2022 05:45:16,Emily Sweeney,HR,Appolo,5,85.0
4977,21-11-2022 17:52:37,Emily Sweeney,HR,Notion,1,7.0
4978,10-08-2022 09:16:38,Leonard Hofstadter,Tech,Apple,2,40.0
4979,30-08-2022 18:13:28,Bert Kibbler,Customer Success,Google,3,6.0
4980,29-11-2022 11:11:49,Dr. Beverly Hofstadter,Sales,Slack,4,40.0
4981,04-09-2022 23:19:42,Wil Wheaton,Marketting,Notion,4,28.0
4982,31-01-2023 09:46:35,Dr. V.M. Koothrappali,Marketting,Github,4,16.0
4983,04-12-2022 22:19:19,Bert Kibbler,Customer Success,Circleci,4,36.0
4984,21-07-2022 18:00:39,Rostenkowski,Tech,Apple,5,100.0
4985,12-08-2022 01:41:27,Denise,HR,Google,2,4.0
4986,15-03-2023 09:42:58,Amy Farrah Fowler,Tech,Figma,1,14.0
4987,06-09-2022 12:54:59,Leonard Hofstadter,Tech,Height,3,9.0
4988,10-08-2022 07:28:38,Amy Farrah Fowler,Tech,Zoho Crm,2,36.0
4989,19-05-2022 09:04:50,Bert Kibbler,Customer Success,Appolo,3,51.0
4990,28-05-2022 12:57:21,Sheldon Cooper,Tech,Sentry,2,10.0
4991,10-05-2023 13:32:29,Barry Kripke,Customer Success,Outplay,3,36.0
4992,12-11-2022 11:32:25,Wil Wheaton,Marketting,Zapier,2,8.0
4993,11-02-2023 07:44:36,Emily Sweeney,HR,Appolo,5,85.0
4994,16-09-2022 07:56:51,Wil Wheaton,Marketting,Figma,3,42.0
4995,08-12-2022 04:01:53,Bert Kibbler,Customer Success,Teams,2,10.0
4996,19-09-2022 05:48:58,Denise,HR,Zoho Crm,5,90.0
4997,22-01-2023 08:43:32,Barry Kripke,Customer Success,Fullstory,5,55.0
4998,11-06-2022 13:37:05,Emily Sweeney,HR,Teams,5,25.0
4999,04-09-2022 19:15:42,Sheldon Cooper,Tech,Circleci,5,45.0
5000,29-03-2023 12:57:05,Bert Kibbler,Customer Success,Slack,5,50.0
5001,23-09-2022 22:58:42,Dr. V.M. Koothrappali,Marketting,Appolo,1,17.0
5002,13-12-2022 23:46:18,Bert Kibbler,Customer Success,Height,4,12.0
5003,05-10-2022 19:14:24,Leslie Winkle,Tech,Teams,2,10.0
5004,11-11-2022 10:40:36,Wil Wheaton,Marketting,Google,5,10.0
5005,17-12-2022 21:33:47,Emily Sweeney,HR,Google,4,8.0
5006,02-02-2023 07:47:54,Leslie Winkle,Tech,Slack,3,30.0
5007,17-08-2022 04:58:10,Denise,HR,Sentry,3,15.0
5008,22-07-2022 13:16:53,Leslie Winkle,Tech,Google,4,8.0
5009,23-08-2022 02:12:33,Rostenkowski,Tech,Figma,2,28.0
5010,26-07-2022 02:39:02,Denise,HR,Appolo,4,68.0
5011,22-03-2023 10:04:33,Wil Wheaton,Marketting,Google,3,6.0
5012,22-01-2023 16:52:01,Leslie Winkle,Tech,Apple,1,20.0
5013,21-07-2022 20:39:33,Dr. Beverly Hofstadter,Sales,Discord,4,4.0
5014,05-11-2022 00:49:48,Priya Koothrappali,Sales,Height,4,12.0
5015,25-02-2023 15:25:47,Wil Wheaton,Marketting,Zoho Crm,4,72.0
5016,12-01-2023 03:19:04,Denise,HR,Sentry,5,25.0
5017,05-05-2023 23:11:47,Priya Koothrappali,Sales,Google,2,4.0
5018,01-09-2022 09:29:00,Emily Sweeney,HR,Height,1,3.0
5019,10-06-2022 10:43:26,Sheldon Cooper,Tech,Outplay,5,60.0
5020,06-07-2022 12:07:25,Wil Wheaton,Marketting,Google,2,4.0
5021,03-10-2022 17:13:01,Sheldon Cooper,Tech,Height,3,9.0
5022,07-01-2023 05:16:27,Amy Farrah Fowler,Tech,Zapier,5,20.0
5023,14-05-2022 20:08:55,Dr. Beverly Hofstadter,Sales,Apple,4,80.0
5024,28-05-2022 23:10:55,Sheldon Cooper,Tech,Teams,1,5.0
5025,23-07-2022 00:15:40,Dr. V.M. Koothrappali,Marketting,Sentry,5,25.0
5026,26-04-2023 09:15:56,Bert Kibbler,Customer Success,Outplay,1,12.0
5027,01-10-2022 03:57:59,Dr. Beverly Hofstadter,Sales,Apple,3,60.0
5028,27-07-2022 23:57:45,Wil Wheaton,Marketting,Google,1,2.0
5029,11-01-2023 04:55:12,Leonard Hofstadter,Tech,Sentry,1,5.0
5030,16-11-2022 20:06:02,Dr. V.M. Koothrappali,Marketting,Height,2,6.0
5031,11-12-2022 10:36:35,Denise,HR,Apple,5,100.0
5032,13-11-2022 00:19:58,Rostenkowski,Tech,Discord,5,5.0
5033,29-11-2022 00:12:17,Emily Sweeney,HR,Zapier,2,8.0
5034,08-04-2023 13:33:42,Emily Sweeney,HR,Outplay,4,48.0
5035,21-11-2022 11:05:50,Leonard Hofstadter,Tech,Zoho Crm,4,72.0
5036,05-09-2022 05:35:14,Emily Sweeney,HR,Appolo,2,34.0
5037,11-11-2022 07:49:58,Rostenkowski,Tech,Github,3,12.0
5038,19-10-2022 03:51:47,Rostenkowski,Tech,Github,4,16.0
5039,16-04-2023 10:19:20,Priya Koothrappali,Sales,Apple,2,40.0
5040,18-05-2022 02:51:09,Barry Kripke,Customer Success,Discord,2,2.0
5041,09-06-2022 19:24:00,Dr. V.M. Koothrappali,Marketting,Circleci,3,27.0
5042,19-12-2022 03:28:23,Wil Wheaton,Marketting,Figma,2,28.0
5043,25-08-2022 22:30:16,Priya Koothrappali,Sales,Appolo,5,85.0
5044,24-09-2022 14:29:07,Bert Kibbler,Customer Success,Fullstory,3,33.0
5045,09-02-2023 14:34:25,Amy Farrah Fowler,Tech,Appolo,5,85.0
5046,24-04-2023 08:55:22,Barry Kripke,Customer Success,Zoho Crm,5,90.0
5047,14-02-2023 00:11:56,Dr. V.M. Koothrappali,Marketting,Discord,3,3.0
5048,01-12-2022 17:03:24,Leslie Winkle,Tech,Sentry,2,10.0
5049,29-11-2022 02:39:14,Rostenkowski,Tech,Google,4,8.0
5050,12-09-2022 15:53:49,Rostenkowski,Tech,Discord,4,4.0
5051,10-08-2022 04:55:44,Rostenkowski,Tech,Sentry,1,5.0
5052,16-09-2022 07:50:28,Sheldon Cooper,Tech,Height,2,6.0
5053,07-09-2022 06:15:13,Dr. Beverly Hofstadter,Sales,Discord,3,3.0
5054,29-05-2022 17:03:47,Dr. Beverly Hofstadter,Sales,Zoho Crm,5,90.0
5055,30-08-2022 02:22:28,Dr. V.M. Koothrappali,Marketting,Appolo,3,51.0
5056,05-04-2023 01:13:01,Dr. Beverly Hofstadter,Sales,Teams,2,10.0
5057,08-11-2022 03:47:38,Leslie Winkle,Tech,Appolo,5,85.0
5058,17-10-2022 00:42:52,Dr. Beverly Hofstadter,Sales,Height,2,6.0
5059,25-05-2022 10:47:44,Dr. Beverly Hofstadter,Sales,Teams,2,10.0
5060,30-12-2022 12:27:47,Wil Wheaton,Marketting,Height,2,6.0
5061,07-01-2023 17:03:12,Amy Farrah Fowler,Tech,Notion,5,35.0
5062,13-08-2022 19:13:10,Dr. V.M. Koothrappali,Marketting,Notion,3,21.0
5063,17-03-2023 23:29:39,Leslie Winkle,Tech,Zoho Crm,1,18.0
5064,03-03-2023 20:38:45,Amy Farrah Fowler,Tech,Height,1,3.0
5065,25-12-2022 00:27:25,Leslie Winkle,Tech,Notion,4,28.0
5066,03-09-2022 01:33:40,Dr. V.M. Koothrappali,Marketting,Slack,2,20.0
5067,27-06-2022 20:15:25,Emily Sweeney,HR,Zapier,1,4.0
5068,05-12-2022 19:20:56,Wil Wheaton,Marketting,Height,5,15.0
5069,08-05-2023 05:59:37,Amy Farrah Fowler,Tech,Github,4,16.0
5070,07-09-2022 12:38:22,Bert Kibbler,Customer Success,Fullstory,3,33.0
5071,22-06-2022 09:53:41,Barry Kripke,Customer Success,Zoho Crm,5,90.0
5072,15-08-2022 17:10:39,Amy Farrah Fowler,Tech,Fullstory,1,11.0
5073,28-12-2022 05:43:45,Priya Koothrappali,Sales,Figma,1,14.0
5074,03-04-2023 22:14:15,Sheldon Cooper,Tech,Notion,4,28.0
5075,24-05-2022 01:17:47,Sheldon Cooper,Tech,Height,4,12.0
5076,02-01-2023 19:21:53,Dr. Beverly Hofstadter,Sales,Outplay,2,24.0
5077,14-01-2023 21:06:23,Denise,HR,Notion,1,7.0
5078,31-08-2022 01:45:43,Bert Kibbler,Customer Success,Zapier,1,4.0
5079,24-01-2023 10:55:05,Emily Sweeney,HR,Slack,1,10.0
5080,13-01-2023 01:02:33,Wil Wheaton,Marketting,Discord,2,2.0
5081,16-06-2022 17:23:42,Amy Farrah Fowler,Tech,Height,1,3.0
5082,08-06-2022 10:21:57,Amy Farrah Fowler,Tech,Notion,3,21.0
5083,20-01-2023 12:40:53,Barry Kripke,Customer Success,Discord,5,5.0
5084,19-03-2023 16:35:19,Dr. V.M. Koothrappali,Marketting,Circleci,2,18.0
5085,19-04-2023 22:39:19,Priya Koothrappali,Sales,Teams,3,15.0
5086,08-04-2023 00:13:41,Bert Kibbler,Customer Success,Circleci,4,36.0
5087,15-08-2022 20:52:45,Barry Kripke,Customer Success,Notion,3,21.0
5088,18-06-2022 00:47:25,Leonard Hofstadter,Tech,Discord,1,1.0
5089,27-08-2022 03:03:30,Emily Sweeney,HR,Height,5,15.0
5090,11-06-2022 03:36:05,Denise,HR,Zapier,3,12.0
5091,01-05-2023 12:32:48,Amy Farrah Fowler,Tech,Github,4,16.0
5092,27-05-2022 04:19:29,Priya Koothrappali,Sales,Figma,1,14.0
5093,14-08-2022 11:51:35,Bert Kibbler,Customer Success,Apple,5,100.0
5094,23-11-2022 01:38:40,Priya Koothrappali,Sales,Circleci,1,9.0
5095,19-12-2022 03:53:53,Denise,HR,Slack,2,20.0
5096,02-02-2023 14:14:54,Wil Wheaton,Marketting,Fullstory,4,44.0
5097,16-01-2023 08:16:10,Leonard Hofstadter,Tech,Sentry,3,15.0
5098,05-12-2022 16:28:23,Dr. Beverly Hofstadter,Sales,Github,2,8.0
5099,28-04-2023 02:45:32,Wil Wheaton,Marketting,Apple,4,80.0
5100,01-08-2022 08:15:46,Denise,HR,Fullstory,1,11.0
5101,10-12-2022 02:56:37,Priya Koothrappali,Sales,Zoho Crm,3,54.0
